id,title,genres,keywords,combined
42218.0,Empire of the Ants,Horror Science Fiction,florida mutant everglades radioactive independent film b movie ants giant insect real estate florida everglades giant ants animal horror,Horror Science Fiction florida mutant everglades radioactive independent film b movie ants giant insect real estate florida everglades giant ants animal horror
10009.0,Brother Bear,Adventure Animation Family,brother brother relationship grizzly bear inuit transformation friendship sibling rivalry unlikely friendship aftercreditsstinger duringcreditsstinger animal lead,Adventure Animation Family brother brother relationship grizzly bear inuit transformation friendship sibling rivalry unlikely friendship aftercreditsstinger duringcreditsstinger animal lead
12767.0,Cold Creek Manor,Mystery Thriller,country house independent film,Mystery Thriller country house independent film
174311.0,All Is Bright,Comedy Drama,christmas tree salesman french canadian,Comedy Drama christmas tree salesman french canadian
157898.0,Desirable,Romance Drama,older man younger woman relationship luxury apartment,Romance Drama older man younger woman relationship luxury apartment
131887.0,Entity,Horror Thriller,,Horror Thriller 
102091.0,Take the High Ground!,Comedy Drama War,korea drill instructor,Comedy Drama War korea drill instructor
7008.0,The Wilby Conspiracy,Action Adventure Drama Thriller,hiding place court case police racist diamond,Action Adventure Drama Thriller hiding place court case police racist diamond
182768.0,Leda - The Fantastic Adventure of Yohko,Fantasy Action Animation Science Fiction,mecha magical girl,Fantasy Action Animation Science Fiction mecha magical girl
44864.0,The Magic Flute,Fantasy Comedy Music Romance,opera mozart,Fantasy Comedy Music Romance opera mozart
109979.0,18 Years Later,Comedy,,Comedy 
980.0,The Ox-Bow Incident,Action Drama Western,saloon arbitrary law horseback riding theft justice cult film lynching posse cattle rustling 19th century,Action Drama Western saloon arbitrary law horseback riding theft justice cult film lynching posse cattle rustling 19th century
250660.0,Ivory Tower,Documentary,,Documentary 
317925.0,A la mala,Comedy,,Comedy 
1696.0,The Devil's Rejects,Drama Horror Crime,sadistic killing fire sheriff bounty hunter cocaine motel ax sadism psychopath road trip sequel murder rampage antisocial personality disorder serial killer shootout torture corpse sadist extreme violence brutality maniac violence stabbing killing spree held at gunpoint cult film roadkill macabre misogynist road movie killer clown painted face evil clown homicidal maniac sadistic horror,Drama Horror Crime sadistic killing fire sheriff bounty hunter cocaine motel ax sadism psychopath road trip sequel murder rampage antisocial personality disorder serial killer shootout torture corpse sadist extreme violence brutality maniac violence stabbing killing spree held at gunpoint cult film roadkill macabre misogynist road movie killer clown painted face evil clown homicidal maniac sadistic horror
89751.0,The Beatniks,Drama Crime,beatnik,Drama Crime beatnik
80386.0,Queen: Made in Heaven,Music,,Music 
102428.0,Salomé,Drama Music,,Drama Music 
9958.0,Trailer Park Boys: The Movie,Comedy,trailer park canada nova scotia dark comedy marijuana mockumentary,Comedy trailer park canada nova scotia dark comedy marijuana mockumentary
129882.0,Phantom Love,Drama Fantasy,casino hotel alienation surrealism woman director erotic movie film noir,Drama Fantasy casino hotel alienation surrealism woman director erotic movie film noir
158848.0,The Falls,Romance Drama,gay,Romance Drama gay
49491.0,101 Rent Boys,Documentary,hustler,Documentary hustler
79700.0,RUSH: Time Machine,Music,live concert,Music live concert
63460.0,Vice Squad,Action Drama Mystery Thriller,prostitute pimp vice,Action Drama Mystery Thriller prostitute pimp vice
43316.0,All That Heaven Allows,Drama Romance,older woman younger man relationship,Drama Romance older woman younger man relationship
287603.0,Eddie Pepitone: In Ruins,Comedy,stand-up comedy,Comedy stand-up comedy
13.0,Forrest Gump,Comedy Drama Romance,vietnam veteran hippie mentally disabled running based on novel vietnam vietnam war friendship love family relationships bully mother son relationship military hugging shrimping wounded soldier flashback park bench amputee,Comedy Drama Romance vietnam veteran hippie mentally disabled running based on novel vietnam vietnam war friendship love family relationships bully mother son relationship military hugging shrimping wounded soldier flashback park bench amputee
96460.0,Violent City,Crime Action,,Crime Action 
34509.0,George Carlin: Back in Town,Comedy Documentary TV Movie,comedian concert made for cable tv stand-up comedy cult comedy observational comedy live comedy dark comedy adult humor tv movie,Comedy Documentary TV Movie comedian concert made for cable tv stand-up comedy cult comedy observational comedy live comedy dark comedy adult humor tv movie
57812.0,51,Science Fiction Horror,horror cover-up ufo alien conspiracy,Science Fiction Horror horror cover-up ufo alien conspiracy
35119.0,A Cry in the Dark,Drama,camping campsite court case nightmare baby-snatching private life australia innocence grief jail trial wild animal courtroom dingo,Drama camping campsite court case nightmare baby-snatching private life australia innocence grief jail trial wild animal courtroom dingo
36678.0,"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire",Documentary,george w. bush neocons,Documentary george w. bush neocons
10650.0,Sudden Impact,Action Crime Thriller,heart chase revitalization dirty harry,Action Crime Thriller heart chase revitalization dirty harry
324820.0,The Snake Brothers,Drama,,Drama 
22701.0,Attack from Space,Action Foreign Science Fiction,superhero space,Action Foreign Science Fiction superhero space
67327.0,The Samurai of Ayothaya,Action Drama,,Action Drama 
24798.0,True Stories,Comedy,independent film,Comedy independent film
222715.0,Someone's Gaze,Animation Drama Science Fiction,,Animation Drama Science Fiction 
58920.0,Lost in a Harem,Comedy,middle east harem,Comedy middle east harem
245984.0,The Singing Marine,Romance Comedy,musical tap dancing,Romance Comedy musical tap dancing
149786.0,Christmas with Holly,Drama Family,death in family christmas,Drama Family death in family christmas
36767.0,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon,Comedy,,Comedy 
77855.0,Of Love and Other Demons,Drama,obsession exorcism priest young girl rabies sexual awakening,Drama obsession exorcism priest young girl rabies sexual awakening
119094.0,Lucky Jordan,Comedy Crime Drama,nazi spy,Comedy Crime Drama nazi spy
371449.0,Other People,Drama,misfits,Drama misfits
28047.0,Phoenix,Drama Thriller Crime Romance,gambling gambling debts,Drama Thriller Crime Romance gambling gambling debts
275272.0,Je hais les enfants!,Comedy,,Comedy 
55802.0,The World According to Ion B.,,artist art homeless man romania, artist art homeless man romania
85699.0,Zettl,Comedy,,Comedy 
126204.0,Black Ice,,, 
30304.0,Picture Bride,Drama History,hawaii arranged marriage cultural difference orphan older man younger woman relationship black and white scene asian american,Drama History hawaii arranged marriage cultural difference orphan older man younger woman relationship black and white scene asian american
864.0,Cool Runnings,Comedy,winter trainer olympic games jamaica training camp reggae bobsleighing sport,Comedy winter trainer olympic games jamaica training camp reggae bobsleighing sport
11813.0,Il soldato di ventura,Action Comedy,italy sword occupying power fistfight soldier,Action Comedy italy sword occupying power fistfight soldier
229097.0,Perry Mason: The Case of the All-Star Assassin,Crime Drama Mystery,detective sequel courtroom perry mason,Crime Drama Mystery detective sequel courtroom perry mason
96252.0,A Date with Judy,Comedy Music,radio program teenager,Comedy Music radio program teenager
15244.0,A Man Escaped,Thriller Drama War,prison nazis rope escape religion escaped convict spoon train,Thriller Drama War prison nazis rope escape religion escaped convict spoon train
79842.0,SeaFood,Animation Comedy Family Adventure,,Animation Comedy Family Adventure 
55049.0,Three Lives and Only One Death,Comedy Crime,crime boss mansion,Comedy Crime crime boss mansion
124134.0,"Up, Up, and Away",Action Family TV Movie,superhero black family black superhero,Action Family TV Movie superhero black family black superhero
6715.0,The Cure,Drama Family,mississippi,Drama Family mississippi
18939.0,Little Otik,Animation Fantasy Drama Horror Comedy Science Fiction,baby childless couple,Animation Fantasy Drama Horror Comedy Science Fiction baby childless couple
314601.0,VeggieTales: The End of Silliness? More Really Silly Songs!,Music Family Animation,,Music Family Animation 
256108.0,Inbetween Worlds,Drama,woman director,Drama woman director
14177.0,Beauty Shop,Comedy Romance,,Comedy Romance 
24041.0,El Cortez,Drama Thriller,independent film,Drama Thriller independent film
12092.0,Alice in Wonderland,Animation Adventure Family Fantasy,cat dream queen heart animation nothing tea party,Animation Adventure Family Fantasy cat dream queen heart animation nothing tea party
55955.0,My Son the Fanatic,Drama Comedy Foreign,pakistani love cab driver,Drama Comedy Foreign pakistani love cab driver
41610.0,Fracchia The Human Beast,,, 
74718.0,O Costa d'África,Comedy,,Comedy 
32624.0,When the Road Bends: Tales of a Gypsy Caravan,Music Documentary,woman director,Music Documentary woman director
154718.0,Jail Bait,Drama,erotic movie,Drama erotic movie
334074.0,Survivor,Thriller,new year's eve fire showdown terrorist embassy hand grenade truck laboratory on the run orphan death cigarette lighter microscope hazmat suit,Thriller new year's eve fire showdown terrorist embassy hand grenade truck laboratory on the run orphan death cigarette lighter microscope hazmat suit
333675.0,Band of Robbers,Adventure Comedy Crime Thriller,robbery treasure coming of age arrested development mexican laborer,Adventure Comedy Crime Thriller robbery treasure coming of age arrested development mexican laborer
48232.0,Twin Sitters,Comedy Family Thriller,babysitter bodybuilding bodybuilder body guard twins child kidnapping monster trucks identical twins,Comedy Family Thriller babysitter bodybuilding bodybuilder body guard twins child kidnapping monster trucks identical twins
38638.0,Divine Horsemen: The Living Gods of Haiti,Documentary Horror,independent film woman director,Documentary Horror independent film woman director
71282.0,China Seas,Adventure Action Romance,captain ship pirate secret cargo,Adventure Action Romance captain ship pirate secret cargo
23048.0,Hot Tub Time Machine,Science Fiction Comedy Adventure,female nudity one-night stand time travel time machine incest overtones hot tub peter pan syndrome forty something skiing,Science Fiction Comedy Adventure female nudity one-night stand time travel time machine incest overtones hot tub peter pan syndrome forty something skiing
16605.0,Somersault,Drama Romance,independent film teenager woman director runaway teen,Drama Romance independent film teenager woman director runaway teen
49475.0,Porn Theater,Drama,new french extremism,Drama new french extremism
37923.0,Last Embrace,Thriller Mystery Romance,spy obsession paranoia suspicion murder hitchcockian,Thriller Mystery Romance spy obsession paranoia suspicion murder hitchcockian
29621.0,Solo,Action Adventure Science Fiction Thriller,android lasergun village weapon,Action Adventure Science Fiction Thriller android lasergun village weapon
166610.0,The Ducktators,Comedy Animation,war war propaganda,Comedy Animation war war propaganda
32790.0,The Good Witch,Family Fantasy Drama,,Family Fantasy Drama 
234850.0,Tommy and the Wildcat,Adventure Drama Family,,Adventure Drama Family 
265016.0,Extraterrestrial,Horror Science Fiction,cabin engagement party woods alien teenager drug police officer nobody believes,Horror Science Fiction cabin engagement party woods alien teenager drug police officer nobody believes
9730.0,Friday the 13th: The Final Chapter,Horror Thriller,lake resurrection morgue serial killer jason vorhees hitchhike,Horror Thriller lake resurrection morgue serial killer jason vorhees hitchhike
7227.0,Airport '77,Action Adventure Drama Thriller,stewardess pilot airplane hijacking u.s. navy painting bermuda triangle sequel rescue airplane hijacking disaster underwater art thief millionaire philanthropist airliner playing cards disaster film inspired by novel frogman scuba diver,Action Adventure Drama Thriller stewardess pilot airplane hijacking u.s. navy painting bermuda triangle sequel rescue airplane hijacking disaster underwater art thief millionaire philanthropist airliner playing cards disaster film inspired by novel frogman scuba diver
54598.0,Septien,Comedy Drama Mystery,brother brother relationship hustler,Comedy Drama Mystery brother brother relationship hustler
51190.0,Run Sister Run!,Drama,woman director,Drama woman director
90503.0,Mira,Drama,bridge,Drama bridge
46875.0,Fixed Bayonets!,Action Drama War,u.s. army army korea infantry,Action Drama War u.s. army army korea infantry
10804.0,King Ralph,Comedy Family,love at first sight love of one's life kingdom lovers royal family kiss fish out of water king double,Comedy Family love at first sight love of one's life kingdom lovers royal family kiss fish out of water king double
11163.0,Fellini Satyricon,Drama Fantasy,ancient rome kaiser nero wedding roman bath,Drama Fantasy ancient rome kaiser nero wedding roman bath
92233.0,Forbidden Photos of a Lady Above Suspicion,Mystery,female nudity madrid blackmail suspense lesbian giallo photograph lesbian sex,Mystery female nudity madrid blackmail suspense lesbian giallo photograph lesbian sex
14467.0,Jaane Tu... Ya Jaane Na,Drama Comedy Romance,,Drama Comedy Romance 
52395.0,Fear,Horror Thriller,carnival strip club knife police murder serial killer psychic amusement park ferris wheel clairvoyant,Horror Thriller carnival strip club knife police murder serial killer psychic amusement park ferris wheel clairvoyant
61765.0,Up to His Ears,Comedy Adventure,,Comedy Adventure 
168421.0,"Chile, the Obstinate Memory",Documentary,chile military dictatorship,Documentary chile military dictatorship
59110.0,Parked,Drama,drug addiction,Drama drug addiction
31179.0,Tim,Romance Drama,,Romance Drama 
86126.0,A Cab for Three,Drama Crime,asaltantes,Drama Crime asaltantes
126777.0,If I Were King,Adventure History,poet,Adventure History poet
312433.0,Children in the Surf at Coney Island,,, 
72472.0,Carson City,Western,banker engineer adventurer,Western banker engineer adventurer
79723.0,New Kids Nitro,Action Comedy,zombie,Action Comedy zombie
327909.0,No Man's Island,Romance Comedy,,Romance Comedy 
72650.0,Punished,Action Thriller Crime Foreign,,Action Thriller Crime Foreign 
173728.0,Sparsh,,teacher blind woman director, teacher blind woman director
429779.0,Jena Friedman: American Cunt,Comedy,stand-up comedy,Comedy stand-up comedy
37181.0,About Elly,Drama,sea fiancé volleyball middle class purse friends thriller mystery death by accident guilt,Drama sea fiancé volleyball middle class purse friends thriller mystery death by accident guilt
104710.0,Catastroika,Documentary,,Documentary 
149870.0,The Wind Rises,Animation,japan flying world war ii earthquake airplane biography great depression love airplane manufacturer tuberculosis,Animation japan flying world war ii earthquake airplane biography great depression love airplane manufacturer tuberculosis
16516.0,Clannad: The Motion Picture,Animation Drama,,Animation Drama 
11022.0,Narc,Action Crime Drama Thriller,assertion investigation internal affairs narcotics cop,Action Crime Drama Thriller assertion investigation internal affairs narcotics cop
238204.0,Bending the Rules,,, 
309882.0,Patterns of Evidence: The Exodus,Documentary,,Documentary 
110123.0,Incredible Rocky Mountain Race,,, 
70981.0,Prometheus,Science Fiction Adventure Mystery,android dystopia alien spin off creation emergency surgery aftercreditsstinger stasis archeological dig god complex cave drawing genetic mutation origins of life,Science Fiction Adventure Mystery android dystopia alien spin off creation emergency surgery aftercreditsstinger stasis archeological dig god complex cave drawing genetic mutation origins of life
19828.0,10 Attitudes,Drama Comedy Romance,,Drama Comedy Romance 
338546.0,The Enfield Haunting,Mystery Drama,,Mystery Drama 
244182.0,Emma,,, 
38282.0,The Witnesses,Drama Romance,homosexuality,Drama Romance homosexuality
254375.0,Hector and the Search for Happiness,Adventure Drama Comedy,trip travelling person travel search pursuit happiness,Adventure Drama Comedy trip travelling person travel search pursuit happiness
98604.0,Cinderella,Comedy Romance,,Comedy Romance 
322434.0,The Ceremony,Documentary,woman director,Documentary woman director
187662.0,Tokyo Family,Drama Family,,Drama Family 
239895.0,Twisted,Comedy Music,,Comedy Music 
2805.0,Tears of the Black Tiger,Romance Comedy Action,thailand class society teenage crush university,Romance Comedy Action thailand class society teenage crush university
49978.0,My Twentieth Century,,woman director, woman director
38472.0,The Trap,Crime Mystery Thriller,charlie chan,Crime Mystery Thriller charlie chan
136278.0,Blood,Drama Thriller Crime,brother brother relationship rage,Drama Thriller Crime brother brother relationship rage
321530.0,Caffeinated,Documentary Adventure,lifestyle coffee caffeine,Documentary Adventure lifestyle coffee caffeine
31473.0,An American Tail: The Treasure of Manhattan Island,Family Animation Adventure,,Family Animation Adventure 
936.0,The Pink Panther,Comedy Crime,slapstick clouseau pink panther bumbling clumsiness police inspector,Comedy Crime slapstick clouseau pink panther bumbling clumsiness police inspector
362057.0,Martyrs,Drama Horror Thriller,child abuse sadism female friendship afterlife buried alive remake revenge burned alive murder independent film blood torture electrocution martyr skinned alive tortured sadistic horror underground complex,Drama Horror Thriller child abuse sadism female friendship afterlife buried alive remake revenge burned alive murder independent film blood torture electrocution martyr skinned alive tortured sadistic horror underground complex
13929.0,Geri's Game,Animation Family,chess eyeglasses computer animation cgi park false teeth dentures short elderly man leaf pixar animation,Animation Family chess eyeglasses computer animation cgi park false teeth dentures short elderly man leaf pixar animation
84173.0,The Atomic States Of America,Documentary,woman director,Documentary woman director
299751.0,"Jia Zhangke, A Guy from Fenyang",Documentary,china,Documentary china
12664.0,The Snapper,Comedy Drama,pub apparition independent film mother daughter relationship irish public sex rock music train adult lives at home nasty neighbor,Comedy Drama pub apparition independent film mother daughter relationship irish public sex rock music train adult lives at home nasty neighbor
31592.0,The Old Dark House,Drama Horror,terror servant humor stalker dysfunctional family mute eccentric storm centenarian old dark house mental illness invalid pyromaniac locked room landslide refuge,Drama Horror terror servant humor stalker dysfunctional family mute eccentric storm centenarian old dark house mental illness invalid pyromaniac locked room landslide refuge
316310.0,The Sky Above Us,War Drama,,War Drama 
91921.0,Ecstasy of Order: The Tetris Masters,Documentary,competition video game tetris nes,Documentary competition video game tetris nes
53416.0,The Floorwalker,Comedy,slapstick,Comedy slapstick
109962.0,Rich and Famous,Drama,roommate friendship,Drama roommate friendship
104477.0,After the Ball,,silent film, silent film
92352.0,Confession,Crime Drama,train station self sacrifice seduction remake murder melodrama murder trial cabaret singer,Crime Drama train station self sacrifice seduction remake murder melodrama murder trial cabaret singer
3051.0,Eye of the Devil,Crime Horror Mystery,france wife husband relationship black magic family secrets archery,Crime Horror Mystery france wife husband relationship black magic family secrets archery
86305.0,Exit Humanity,Drama Horror,,Drama Horror 
90645.0,Fanatics,Comedy,soccer soccer fan,Comedy soccer soccer fan
41058.0,I Shot Jesse James,Western,jesse james reward pardon,Western jesse james reward pardon
29917.0,Exam,Thriller Mystery,gun room suspicion guard pill job psychologist disease interrogation candidate narcissist corporation pandemic rules,Thriller Mystery gun room suspicion guard pill job psychologist disease interrogation candidate narcissist corporation pandemic rules
121983.0,Free Angela and All Political Prisoners,Documentary,woman director,Documentary woman director
244839.0,Into Pitch Black,Action Science Fiction,,Action Science Fiction 
41382.0,Lottery Ticket,Comedy,,Comedy 
192136.0,Mandela: Long Walk to Freedom,Drama History,prison south africa apartheid biography nelson mandela historical figure,Drama History prison south africa apartheid biography nelson mandela historical figure
32430.0,The Bells of St. Mary's,Drama Family,nun priest school church catholic,Drama Family nun priest school church catholic
51384.0,"Lovely, Still",Drama Romance,independent film,Drama Romance independent film
3078.0,It Happened One Night,Comedy Romance,miami reference to the big bad wolf reporter,Comedy Romance miami reference to the big bad wolf reporter
45213.0,French Cancan,Romance Comedy Drama,musical,Romance Comedy Drama musical
29142.0,Executive Action,Action Crime Drama History Thriller,assassination cia assassin sniper lee harvey oswald,Action Crime Drama History Thriller assassination cia assassin sniper lee harvey oswald
183955.0,Midnight Dancers,,, 
20444.0,The Out of Towners,Comedy,airport travel new york city,Comedy airport travel new york city
53827.0,The Dawn Rider,Action Western,saloon bandit,Action Western saloon bandit
272875.0,The Continent,Drama,road trip directorial debut road movie,Drama road trip directorial debut road movie
69848.0,One Man's Hero,Western Action Drama History,war army battlefield chivalry,Western Action Drama History war army battlefield chivalry
165534.0,Southbounders,,, 
30846.0,Burrowing,Drama,,Drama 
33810.0,A Chump at Oxford,Comedy,oxford,Comedy oxford
148833.0,Last Resort,Comedy,exotic island family vacation grumpy dad,Comedy exotic island family vacation grumpy dad
2442.0,The Final Cut,Action Drama Thriller,sex handcuffs bar seattle bomber bomb constructor police operation video surveillance shopping mall exploding building independent film hospital cigarette smoking terrorism exploding car bombing swat team bomb planting childbirth bomb squad die hard scenario elevator human bomb manhunt,Action Drama Thriller sex handcuffs bar seattle bomber bomb constructor police operation video surveillance shopping mall exploding building independent film hospital cigarette smoking terrorism exploding car bombing swat team bomb planting childbirth bomb squad die hard scenario elevator human bomb manhunt
118580.0,Children of Eve,Drama,,Drama 
34014.0,Moon Over Parador,Action Comedy Drama Romance,,Action Comedy Drama Romance 
114046.0,The Three Stooges in Orbit,Comedy Science Fiction,three stooges,Comedy Science Fiction three stooges
15104.0,Tortilla Soup,Comedy Drama Romance,independent film woman director,Comedy Drama Romance independent film woman director
111022.0,Fame High,Documentary,high school fame,Documentary high school fame
97989.0,Neighboring Sounds,Thriller Drama,brazilian neighbor smoking marijuana class differences masturbation racial tension washing machine real estate,Thriller Drama brazilian neighbor smoking marijuana class differences masturbation racial tension washing machine real estate
171873.0,Unter Umständen verliebt,Romance Comedy,,Romance Comedy 
5228.0,Stay Hungry,Comedy Drama,based on novel sport bodybuilding gym,Comedy Drama based on novel sport bodybuilding gym
44661.0,Storm,Thriller,,Thriller 
326094.0,Wiener-Dog,Comedy,veterinarian shelter dog dachshund dysfunctional life cancer survivor,Comedy veterinarian shelter dog dachshund dysfunctional life cancer survivor
31227.0,4,Drama,independent film,Drama independent film
71720.0,The Rusty Knife,Thriller Action Crime,daughter district attorney ward japanese noir,Thriller Action Crime daughter district attorney ward japanese noir
220504.0,Voodoo Tiger,,, 
42597.0,The Owl and the Pussycat,Comedy Romance,writer apartment,Comedy Romance writer apartment
241930.0,Implanted,Drama Mystery Science Fiction,,Drama Mystery Science Fiction 
2112.0,Payback,Drama Action Thriller Crime,new york heroin money criminal,Drama Action Thriller Crime new york heroin money criminal
294016.0,Trumbo,Drama,screenwriter communist biography film history hollywood writer father daughter relationship film industry communism blacklist mccarthyism 1940s movie industry,Drama screenwriter communist biography film history hollywood writer father daughter relationship film industry communism blacklist mccarthyism 1940s movie industry
10925.0,The Return of the Living Dead,Comedy Horror,female nudity crematorium nudity punk company independent film undead decapitation zombie paramedic attic cemetary dismemberment warehouse stairs night of the living dead walking dead louisville,Comedy Horror female nudity crematorium nudity punk company independent film undead decapitation zombie paramedic attic cemetary dismemberment warehouse stairs night of the living dead walking dead louisville
13300.0,Hell Ride,Action Thriller,exploitation biker independent film grindhouse,Action Thriller exploitation biker independent film grindhouse
320007.0,Victoria,Drama Romance Thriller,berlin long take bullet wound bank robbery real time techno music shot in a single take running from police,Drama Romance Thriller berlin long take bullet wound bank robbery real time techno music shot in a single take running from police
35689.0,Don McKay,Crime Mystery Thriller,independent film,Crime Mystery Thriller independent film
60612.0,Le Bal,,, 
281524.0,The Hooligan Factory,Comedy,hooligan hooliganism,Comedy hooligan hooliganism
371462.0,Mammal,Drama,woman director,Drama woman director
317260.0,For Singles Only,,, 
27374.0,Lake Mungo,Horror Thriller,supernatural drama,Horror Thriller supernatural drama
30647.0,12:01 PM,Science Fiction,time travel,Science Fiction time travel
72958.0,The Clay Bird,Drama Foreign,muslim tradition hope cultural,Drama Foreign muslim tradition hope cultural
82507.0,Sinister,Horror Thriller Mystery,drowning pennsylvania child murderer car set on fire murder bag over head massacre power outage hanged man held captive hanging death attic no opening credits super-8 ghost child filmed killing crime novelist,Horror Thriller Mystery drowning pennsylvania child murderer car set on fire murder bag over head massacre power outage hanged man held captive hanging death attic no opening credits super-8 ghost child filmed killing crime novelist
11527.0,Excalibur,Fantasy Adventure,holy grail love triangle england prophecy rape sex adultery witch mythology magic fog castle knight vision tournament duel battle incest mist wizard affair revelry sword and sorcery,Fantasy Adventure holy grail love triangle england prophecy rape sex adultery witch mythology magic fog castle knight vision tournament duel battle incest mist wizard affair revelry sword and sorcery
31142.0,Jet Boy,Drama,prostitute overdose gay interest drug dealing,Drama prostitute overdose gay interest drug dealing
38269.0,War of the Colossal Beast,Science Fiction Horror,mutant giant man,Science Fiction Horror mutant giant man
8428.0,Pump up the Volume,Music Drama,suicide authority hero arizona radio nudity chaos freedom cult high school rebellion principal pirate teenager parents dj,Music Drama suicide authority hero arizona radio nudity chaos freedom cult high school rebellion principal pirate teenager parents dj
185640.0,Commando - A One Man Army,Action,martial arts army commando,Action martial arts army commando
35917.0,Crime in the Streets,Crime,street gang juvenile delinquent,Crime street gang juvenile delinquent
392884.0,Korridoren,Drama,,Drama 
221510.0,Dear Dumb Diary,Family,based on novel female protagonist middle school woman director,Family based on novel female protagonist middle school woman director
